0.015,322.708
0.02,323.078
0.025,323.493
0.03,323.952
0.035,324.458
0.04,325.012
0.045,325.613
0.05,326.264
0.055,326.966
0.06,327.719
0.065,328.526
0.07,329.387
0.075,330.305
0.08,331.28
0.085,332.314
0.09,333.408
0.095,334.564
0.1,335.783
-2.60E-34,321.85
0.005,322.089
0.01,322.372
0.015,322.697
0.02,323.067
0.025,323.481
0.03,323.941
0.035,324.447
0.04,325
0.045,325.601
0.05,326.252
0.055,326.953
0.06,327.706
0.065,328.513
0.07,329.374
0.075,330.291
0.08,331.266
0.085,332.299
0.09,333.394
0.095,334.55
0.1,335.768
-2.31E-34,321.818
0.005,322.057
0.01,322.339
0.015,322.665
0.02,323.034
0.025,323.447
0.03,323.906
0.035,324.411
0.04,324.964
0.045,325.564
0.05,326.214
0.055,326.915
0.06,327.667
0.065,328.472
0.07,329.333
0.075,330.249
0.08,331.223
0.085,332.256
0.09,333.35
0.095,334.506
0.1,335.724
-2.02E-34,321.765
0.005,322.004
0.01,322.285
0.015,322.61
0.02,322.978
0.025,323.391
0.03,323.849
0.035,324.353
0.04,324.904
0.045,325.503
0.05,326.151
0.055,326.85
0.06,327.601
0.065,328.405
0.07,329.264
0.075,330.179
0.08,331.152
0.085,332.184
0.09,333.277
0.095,334.432
0.1,335.65
-1.73E-34,321.691
0.005,321.929
0.01,322.21
0.015,322.533
0.02,322.9
0.025,323.311
0.03,323.768
0.035,324.27
0.04,324.82
0.045,325.417
0.05,326.064
0.055,326.76
0.06,327.509
0.065,328.311
0.07,329.168
0.075,330.081
0.08,331.052
0.085,332.082
0.09,333.174
0.095,334.328
0.1,335.546
-1.44E-34,321.596
0.005,321.833
0.01,322.113
0.015,322.435
0.02,322.8
0.025,323.21
0.03,323.664
0.035,324.164
0.04,324.712
0.045,325.307
0.05,325.951
0.055,326.645
0.06,327.391
0.065,328.19
0.07,329.044
0.075,329.954
0.08,330.923
0.085,331.951
0.09,333.041
0.095,334.194
0.1,335.412
-1.16E-34,321.481
0.005,321.717
0.01,321.994
0.015,322.315
0.02,322.678
0.025,323.086
0.03,323.538
0.035,324.035
0.04,324.58
0.045,325.172
0.05,325.813
0.055,326.503
0.06,327.246
0.065,328.042
0.07,328.892
0.075,329.799
0.08,330.764
0.085,331.789
0.09,332.877
0.095,334.028
0.1,335.245
-8.67E-35,321.344
0.005,321.579
0.01,321.855
0.015,322.173
0.02,322.534
0.025,322.939
0.03,323.388
0.035,323.883
0.04,324.424
0.045,325.012
0.05,325.649
0.055,326.336
0.06,327.075
0.065,327.866
0.07,328.712
0.075,329.614
0.08,330.575
0.085,331.596
0.09,332.68
0.095,333.83
0.1,335.046
-5.78E-35,321.187
0.005,321.42
0.01,321.694
0.015,322.01
0.02,322.368
0.025,322.77
0.03,323.216
0.035,323.707
0.04,324.245
0.045,324.829
0.05,325.461
0.055,326.143
0.06,326.877
0.065,327.663
0.07,328.503
0.075,329.4
0.08,330.355
0.085,331.371
0.09,332.451
0.095,333.597
0.1,334.812
-2.89E-35,321.01
0.005,321.24
0.01,321.512
0.015,321.825
0.02,322.181
0.025,322.579
0.03,323.022
0.035,323.509
0.04,324.041
0.045,324.621
0.05,325.248
0.055,325.925
0.06,326.652
0.065,327.432
0.07,328.266
0.075,329.156
0.08,330.104
0.085,331.113
0.09,332.187
0.095,333.328
0.1,334.541
0.005,321.04
0,320.916
0.01,321.309
0.015,321.62
0.02,321.972
0.025,322.367
0.03,322.805
0.035,323.287
0.04,323.815
0.045,324.389
0.05,325.01
0.055,325.681
0.06,326.401
0.065,327.174
0.07,328
0.075,328.882
0.08,329.822
0.085,330.822
0.09,331.886
0.095,333.019
0.1,333.999
